Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status,unit,Nitrogen oxides as nitrogen dioxide,status,unit
03/02/2022,06:00:00,2.83451,R,ugm-3,4.976,R,ugm-3,9.32218,R,ugm-3
03/02/2022,07:00:00,7.66984,R,ugm-3,12.94991,R,ugm-3,24.71017,R,ugm-3
03/02/2022,08:00:00,11.58813,R,ugm-3,17.92425,R,ugm-3,35.69247,R,ugm-3
03/02/2022,09:00:00,13.58895,R,ugm-3,23.79544,R,ugm-3,44.63155,R,ugm-3
03/02/2022,10:00:00,11.21297,R,ugm-3,18.81874,R,ugm-3,36.01172,R,ugm-3
03/02/2022,11:00:00,13.08875,R,ugm-3,18.11351,R,ugm-3,38.18264,R,ugm-3
03/02/2022,12:00:00,12.21339,R,ugm-3,19.39186,R,ugm-3,38.11879,R,ugm-3
03/02/2022,13:00:00,12.42181,R,ugm-3,18.81688,R,ugm-3,37.86339,R,ugm-3
03/02/2022,14:00:00,10.75445,R,ugm-3,16.71237,R,ugm-3,33.2023,R,ugm-3
03/02/2022,15:00:00,16.21504,R,ugm-3,19.70498,R,ugm-3,44.5677,R,ugm-3
03/02/2022,16:00:00,11.9216,R,ugm-3,18.68995,R,ugm-3,36.96948,R,ugm-3
03/02/2022,17:00:00,8.5452,R,ugm-3,15.43874,R,ugm-3,28.5412,R,ugm-3
03/02/2022,18:00:00,11.71318,R,ugm-3,21.24429,R,ugm-3,39.20425,R,ugm-3
03/02/2022,19:00:00,13.67232,R,ugm-3,22.70985,R,ugm-3,43.67379,R,ugm-3
03/02/2022,20:00:00,23.88488,R,ugm-3,30.86708,R,ugm-3,67.49005,R,ugm-3
03/02/2022,21:00:00,32.68019,R,ugm-3,49.62567,R,ugm-3,99.73459,R,ugm-3
03/02/2022,22:00:00,29.84568,R,ugm-3,40.62708,R,ugm-3,86.38982,R,ugm-3
03/02/2022,23:00:00,17.63229,R,ugm-3,36.36781,R,ugm-3,63.40361,R,ugm-3
03/02/2022,00:00:00,9.25383,R,ugm-3,23.16358,R,ugm-3,37.35258,R,ugm-3
04/02/2022,01:00:00,3.39271,R,ugm-3,11.92763,R,ugm-3,17.12971,R,ugm-3
04/02/2022,02:00:00,2.16911,R,ugm-3,7.41211,R,ugm-3,10.73803,R,ugm-3
04/02/2022,03:00:00,1.41826,R,ugm-3,4.60055,R,ugm-3,6.77518,R,ugm-3
04/02/2022,04:00:00,0.87599,R,ugm-3,4.02586,R,ugm-3,5.36902,R,ugm-3
04/02/2022,05:00:00,0.75085,R,ugm-3,4.4734,R,ugm-3,5.62468,R,ugm-3
04/02/2022,06:00:00,9.84441,R,ugm-3,16.67211,R,ugm-3,31.76667,R,ugm-3
04/02/2022,07:00:00,23.52648,R,ugm-3,50.66172,R,ugm-3,86.73515,R,ugm-3
04/02/2022,08:00:00,32.57834,R,ugm-3,56.27704,R,ugm-3,106.22979,R,ugm-3
04/02/2022,09:00:00,48.01237,R,ugm-3,61.18267,R,ugm-3,134.80061,R,ugm-3
04/02/2022,10:00:00,51.85003,R,ugm-3,54.46743,R,ugm-3,133.96969,R,ugm-3
04/02/2022,11:00:00,71.08,R,ugm-3,68.95666,R,ugm-3,177.94448,R,ugm-3
04/02/2022,12:00:00,65.2401,R,ugm-3,57.07417,R,ugm-3,157.10759,R,ugm-3
04/02/2022,13:00:00,72.83198,R,ugm-3,60.58174,R,ugm-3,172.25588,R,ugm-3
04/02/2022,14:00:00,62.36186,R,ugm-3,54.71222,R,ugm-3,150.33241,R,ugm-3
04/02/2022,15:00:00,77.58733,R,ugm-3,47.28212,R,ugm-3,166.2477,R,ugm-3
04/02/2022,16:00:00,74.20853,R,ugm-3,65.37408,R,ugm-3,179.1589,R,ugm-3
04/02/2022,17:00:00,69.16118,R,ugm-3,53.93819,R,ugm-3,159.98385,R,ugm-3
04/02/2022,18:00:00,89.35057,R,ugm-3,75.13769,R,ugm-3,212.13999,R,ugm-3
04/02/2022,19:00:00,65.53209,R,ugm-3,57.45737,R,ugm-3,157.93851,R,ugm-3
04/02/2022,20:00:00,37.91768,R,ugm-3,48.02624,R,ugm-3,106.16587,R,ugm-3
04/02/2022,21:00:00,32.91204,R,ugm-3,30.1347,R,ugm-3,80.59913,R,ugm-3
04/02/2022,22:00:00,21.89965,R,ugm-3,28.16467,R,ugm-3,61.74367,R,ugm-3
04/02/2022,23:00:00,25.15331,R,ugm-3,28.54481,R,ugm-3,67.11268,R,ugm-3
04/02/2022,00:00:00,20.5231,R,ugm-3,28.42176,R,ugm-3,59.89008,R,ugm-3
05/02/2022,01:00:00,8.45998,R,ugm-3,16.46044,R,ugm-3,29.43223,R,ugm-3
05/02/2022,02:00:00,4.50828,R,ugm-3,10.23488,R,ugm-3,17.14747,R,ugm-3
05/02/2022,03:00:00,1.5445,R,ugm-3,7.67714,R,ugm-3,10.04535,R,ugm-3
05/02/2022,04:00:00,2.04542,R,ugm-3,6.0773,R,ugm-3,9.21357,R,ugm-3
05/02/2022,05:00:00,1.21056,R,ugm-3,3.77435,R,ugm-3,5.63052,R,ugm-3
05/02/2022,06:00:00,0.70964,R,ugm-3,2.87886,R,ugm-3,3.96695,R,ugm-3
05/02/2022,07:00:00,3.58993,R,ugm-3,5.1807,R,ugm-3,10.68518,R,ugm-3
05/02/2022,08:00:00,9.18353,R,ugm-3,13.1116,R,ugm-3,27.19282,R,ugm-3
05/02/2022,09:00:00,7.88949,R,ugm-3,13.17628,R,ugm-3,25.27333,R,ugm-3
05/02/2022,10:00:00,8.30692,R,ugm-3,15.73538,R,ugm-3,28.47248,R,ugm-3
05/02/2022,11:00:00,8.01472,R,ugm-3,11.76859,R,ugm-3,24.05765,R,ugm-3
05/02/2022,12:00:00,18.82624,R,ugm-3,19.31279,R,ugm-3,48.17928,R,ugm-3
05/02/2022,13:00:00,46.2516,R,ugm-3,45.21121,R,ugm-3,116.12935,R,ugm-3
05/02/2022,14:00:00,40.15708,R,ugm-3,36.8327,R,ugm-3,98.40602,R,ugm-3
05/02/2022,15:00:00,41.28415,R,ugm-3,45.1499,R,ugm-3,108.45137,R,ugm-3
05/02/2022,16:00:00,34.6887,R,ugm-3,44.00174,R,ugm-3,97.19035,R,ugm-3
05/02/2022,17:00:00,52.59659,R,ugm-3,46.61543,R,ugm-3,127.26241,R,ugm-3
05/02/2022,18:00:00,50.09199,R,ugm-3,67.47527,R,ugm-3,144.28192,R,ugm-3
05/02/2022,19:00:00,75.13798,R,ugm-3,77.89106,R,ugm-3,193.10103,R,ugm-3
05/02/2022,20:00:00,83.90408,R,ugm-3,76.03084,R,ugm-3,204.68197,R,ugm-3
05/02/2022,21:00:00,53.34797,R,ugm-3,68.56123,R,ugm-3,150.36031,R,ugm-3
05/02/2022,22:00:00,36.40018,R,ugm-3,54.686,R,ugm-3,110.49883,R,ugm-3
05/02/2022,23:00:00,35.77403,R,ugm-3,57.30965,R,ugm-3,112.16239,R,ugm-3
05/02/2022,00:00:00,28.135,R,ugm-3,49.69976,R,ugm-3,92.83949,R,ugm-3
06/02/2022,01:00:00,8.85588,R,ugm-3,22.28882,R,ugm-3,35.86765,R,ugm-3
06/02/2022,02:00:00,10.6382,R,ugm-3,23.82594,R,ugm-3,40.13761,R,ugm-3
06/02/2022,03:00:00,8.31283,R,ugm-3,23.76198,R,ugm-3,36.50815,R,ugm-3
06/02/2022,04:00:00,13.24205,R,ugm-3,23.44153,R,ugm-3,43.74573,R,ugm-3
06/02/2022,05:00:00,3.92667,R,ugm-3,8.13411,R,ugm-3,14.15491,R,ugm-3
06/02/2022,06:00:00,1.33674,R,ugm-3,4.9958,R,ugm-3,7.04543,R,ugm-3
06/02/2022,07:00:00,3.30007,R,ugm-3,7.94199,R,ugm-3,13.00202,R,ugm-3
06/02/2022,08:00:00,6.51659,R,ugm-3,17.29307,R,ugm-3,27.28504,R,ugm-3
06/02/2022,09:00:00,15.37248,R,ugm-3,35.67488,R,ugm-3,59.24568,R,ugm-3
06/02/2022,10:00:00,31.49687,R,ugm-3,39.70933,R,ugm-3,88.00385,R,ugm-3
06/02/2022,11:00:00,22.47389,R,ugm-3,26.89982,R,ugm-3,61.35931,R,ugm-3
06/02/2022,12:00:00,25.69042,R,ugm-3,34.07322,R,ugm-3,73.46464,R,ugm-3
06/02/2022,13:00:00,30.8285,R,ugm-3,40.1577,R,ugm-3,87.42741,R,ugm-3
06/02/2022,14:00:00,26.69297,R,ugm-3,30.55047,R,ugm-3,71.47911,R,ugm-3
06/02/2022,15:00:00,18.88141,R,ugm-3,21.13553,R,ugm-3,50.08662,R,ugm-3
06/02/2022,16:00:00,14.16106,R,ugm-3,23.63364,R,ugm-3,45.34696,R,ugm-3
06/02/2022,17:00:00,21.80552,R,ugm-3,29.65397,R,ugm-3,63.08864,R,ugm-3
06/02/2022,18:00:00,21.47134,R,ugm-3,29.65399,R,ugm-3,62.57625,R,ugm-3
06/02/2022,19:00:00,14.16106,R,ugm-3,21.84026,R,ugm-3,43.55358,R,ugm-3
06/02/2022,20:00:00,12.99141,R,ugm-3,14.85893,R,ugm-3,34.77881,R,ugm-3
06/02/2022,21:00:00,9.02297,R,ugm-3,16.58842,R,ugm-3,30.42346,R,ugm-3
06/02/2022,22:00:00,7.97865,R,ugm-3,12.68145,R,ugm-3,24.91521,R,ugm-3
06/02/2022,23:00:00,7.01787,R,ugm-3,14.21868,R,ugm-3,24.97926,R,ugm-3
06/02/2022,00:00:00,2.92411,R,ugm-3,7.36556,R,ugm-3,11.84914,R,ugm-3
07/02/2022,01:00:00,1.39343,R,ugm-3,6.92512,R,ugm-3,9.06168,R,ugm-3
07/02/2022,02:00:00,2.61964,R,ugm-3,8.80641,R,ugm-3,12.82313,R,ugm-3
07/02/2022,03:00:00,1.79752,R,ugm-3,3.91187,R,ugm-3,6.66803,R,ugm-3
07/02/2022,04:00:00,2.42456,R,ugm-3,8.72083,R,ugm-3,12.43844,R,ugm-3
07/02/2022,05:00:00,2.21555,R,ugm-3,8.9772,R,ugm-3,12.37432,R,ugm-3
07/02/2022,06:00:00,23.66035,R,ugm-3,29.18339,R,ugm-3,65.46208,R,ugm-3
07/02/2022,07:00:00,55.93206,R,ugm-3,71.45028,R,ugm-3,157.21158,R,ugm-3
07/02/2022,08:00:00,75.78836,R,ugm-3,71.90812,R,ugm-3,188.11533,R,ugm-3
07/02/2022,09:00:00,83.02024,R,ugm-3,72.87315,R,ugm-3,200.16907,R,ugm-3
07/02/2022,10:00:00,34.02743,R,ugm-3,41.49831,R,ugm-3,93.67297,R,ugm-3
07/02/2022,11:00:00,20.73416,R,ugm-3,26.36097,R,ugm-3,58.1529,R,ugm-3
07/02/2022,12:00:00,11.49575,R,ugm-3,20.97105,R,ugm-3,38.59762,R,ugm-3
07/02/2022,13:00:00,19.67516,R,ugm-3,29.24569,R,ugm-3,59.41384,R,ugm-3
07/02/2022,14:00:00,18.60222,R,ugm-3,23.73125,R,ugm-3,52.25426,R,ugm-3
07/02/2022,15:00:00,24.4546,R,ugm-3,26.87558,R,ugm-3,64.37212,R,ugm-3
07/02/2022,16:00:00,29.76355,R,ugm-3,36.303,R,ugm-3,81.93981,R,ugm-3
07/02/2022,17:00:00,21.3194,R,ugm-3,35.72212,R,ugm-3,68.4114,R,ugm-3
07/02/2022,18:00:00,23.15872,R,ugm-3,34.2483,R,ugm-3,69.75783,R,ugm-3
07/02/2022,19:00:00,12.54082,R,ugm-3,23.7285,R,ugm-3,42.95749,R,ugm-3
07/02/2022,20:00:00,9.07119,R,ugm-3,15.00719,R,ugm-3,28.91616,R,ugm-3
07/02/2022,21:00:00,5.43436,R,ugm-3,9.42747,R,ugm-3,17.76004,R,ugm-3
07/02/2022,22:00:00,5.35075,R,ugm-3,9.42744,R,ugm-3,17.6318,R,ugm-3
07/02/2022,23:00:00,28.71848,R,ugm-3,39.0595,R,ugm-3,83.09389,R,ugm-3
07/02/2022,00:00:00,17.80797,R,ugm-3,28.02664,R,ugm-3,55.33181,R,ugm-3
08/02/2022,01:00:00,3.69497,R,ugm-3,7.5298,R,ugm-3,13.19534,R,ugm-3
08/02/2022,02:00:00,3.41505,R,ugm-3,8.89545,R,ugm-3,14.13179,R,ugm-3
08/02/2022,03:00:00,2.77123,R,ugm-3,9.60595,R,ugm-3,13.85511,R,ugm-3
08/02/2022,04:00:00,1.0917,R,ugm-3,5.66866,R,ugm-3,7.34257,R,ugm-3
08/02/2022,05:00:00,3.2331,R,ugm-3,9.4724,R,ugm-3,14.42975,R,ugm-3
08/02/2022,06:00:00,18.55882,R,ugm-3,36.28585,R,ugm-3,64.74231,R,ugm-3
08/02/2022,07:00:00,67.22323,R,ugm-3,60.05855,R,ugm-3,163.13273,R,ugm-3
08/02/2022,08:00:00,126.84659,R,ugm-3,79.22282,R,ugm-3,273.71821,R,ugm-3
08/02/2022,09:00:00,86.87375,R,ugm-3,90.32879,R,ugm-3,223.53334,R,ugm-3
08/02/2022,10:00:00,66.13154,R,ugm-3,82.67474,R,ugm-3,184.07502,R,ugm-3
08/02/2022,11:00:00,49.88207,R,ugm-3,47.57271,R,ugm-3,124.0575,R,ugm-3
08/02/2022,12:00:00,50.09202,R,ugm-3,48.84702,R,ugm-3,125.65371,R,ugm-3
08/02/2022,13:00:00,53.61903,R,ugm-3,45.99294,R,ugm-3,128.20764,R,ugm-3
08/02/2022,14:00:00,41.44243,R,ugm-3,54.25617,R,ugm-3,117.80035,R,ugm-3
08/02/2022,15:00:00,46.64898,R,ugm-3,58.46796,R,ugm-3,129.9954,R,ugm-3
08/02/2022,16:00:00,33.88454,R,ugm-3,53.58588,R,ugm-3,105.54145,R,ugm-3
08/02/2022,17:00:00,41.27448,R,ugm-3,43.65947,R,ugm-3,106.94612,R,ugm-3
08/02/2022,18:00:00,16.33344,R,ugm-3,31.84469,R,ugm-3,56.88895,R,ugm-3
08/02/2022,19:00:00,15.45169,R,ugm-3,34.72906,R,ugm-3,58.42131,R,ugm-3
08/02/2022,20:00:00,14.86385,R,ugm-3,28.92631,R,ugm-3,51.71723,R,ugm-3
08/02/2022,21:00:00,6.50818,R,ugm-3,17.22036,R,ugm-3,27.19943,R,ugm-3
08/02/2022,22:00:00,6.0883,R,ugm-3,15.37408,R,ugm-3,24.70934,R,ugm-3
08/02/2022,23:00:00,2.8552,R,ugm-3,7.68944,R,ugm-3,12.06735,R,ugm-3
08/02/2022,00:00:00,2.26737,R,ugm-3,5.01526,R,ugm-3,8.49184,R,ugm-3
09/02/2022,01:00:00,1.96811,R,ugm-3,4.10337,R,ugm-3,7.12109,R,ugm-3
09/02/2022,02:00:00,2.13681,R,ugm-3,6.13363,R,ugm-3,9.41002,R,ugm-3
09/02/2022,03:00:00,1.30739,R,ugm-3,3.972,R,ugm-3,5.97663,R,ugm-3
09/02/2022,04:00:00,1.30739,R,ugm-3,7.08748,R,ugm-3,9.09211,R,ugm-3
09/02/2022,05:00:00,2.31956,R,ugm-3,13.03808,R,ugm-3,16.59469,R,ugm-3
09/02/2022,06:00:00,8.0552,R,ugm-3,20.83825,R,ugm-3,33.18939,R,ugm-3
09/02/2022,07:00:00,26.7382,R,ugm-3,32.24754,R,ugm-3,73.24554,R,ugm-3
09/02/2022,08:00:00,,,,,,,,,
09/02/2022,09:00:00,,,,,,,,,
09/02/2022,10:00:00,,,,,,,,,
09/02/2022,11:00:00,48.49989,R,ugm-3,35.12136,R,ugm-3,109.48683,R,ugm-3
09/02/2022,12:00:00,54.82596,R,ugm-3,38.77357,R,ugm-3,122.83888,R,ugm-3
09/02/2022,13:00:00,40.9086,R,ugm-3,63.67378,R,ugm-3,126.39943,R,ugm-3
09/02/2022,14:00:00,56.97683,R,ugm-3,53.08762,R,ugm-3,140.45087,R,ugm-3
09/02/2022,15:00:00,37.19731,R,ugm-3,53.46905,R,ugm-3,110.50413,R,ugm-3
09/02/2022,16:00:00,56.80813,R,ugm-3,62.88346,R,ugm-3,149.98805,R,ugm-3
09/02/2022,17:00:00,45.67425,R,ugm-3,53.56899,R,ugm-3,123.60185,R,ugm-3
09/02/2022,18:00:00,28.72037,R,ugm-3,44.97639,R,ugm-3,89.01368,R,ugm-3
09/02/2022,19:00:00,31.79906,R,ugm-3,31.03653,R,ugm-3,79.79441,R,ugm-3
09/02/2022,20:00:00,23.06908,R,ugm-3,38.76359,R,ugm-3,74.13568,R,ugm-3
09/02/2022,21:00:00,23.06908,R,ugm-3,25.5387,R,ugm-3,60.91079,R,ugm-3
09/02/2022,22:00:00,15.89953,R,ugm-3,24.38784,R,ugm-3,48.76678,R,ugm-3
09/02/2022,23:00:00,19.27344,R,ugm-3,31.48577,R,ugm-3,61.03795,R,ugm-3
09/02/2022,00:00:00,12.35693,R,ugm-3,14.94175,R,ugm-3,33.88878,R,ugm-3
10/02/2022,01:00:00,3.83221,R,ugm-3,5.86246,R,ugm-3,11.73844,R,ugm-3
10/02/2022,02:00:00,1.35255,R,ugm-3,3.79535,R,ugm-3,5.86922,R,ugm-3
10/02/2022,03:00:00,1.77522,R,ugm-3,4.16799,R,ugm-3,6.88995,R,ugm-3
10/02/2022,04:00:00,0.97214,R,ugm-3,3.03891,R,ugm-3,4.52951,R,ugm-3
10/02/2022,05:00:00,1.18348,R,ugm-3,3.60801,R,ugm-3,5.42265,R,ugm-3
10/02/2022,06:00:00,6.08645,R,ugm-3,13.88926,R,ugm-3,23.22169,R,ugm-3
10/02/2022,07:00:00,17.45628,R,ugm-3,27.52434,R,ugm-3,54.29026,R,ugm-3
10/02/2022,08:00:00,21.38711,R,ugm-3,41.01868,R,ugm-3,73.81179,R,ugm-3
10/02/2022,09:00:00,11.45436,R,ugm-3,22.62827,R,ugm-3,40.19138,R,ugm-3
10/02/2022,10:00:00,12.59557,R,ugm-3,17.62485,R,ugm-3,36.93779,R,ugm-3
10/02/2022,11:00:00,8.96061,R,ugm-3,17.39297,R,ugm-3,31.13237,R,ugm-3
10/02/2022,12:00:00,12.13063,R,ugm-3,23.05864,R,ugm-3,41.65869,R,ugm-3
10/02/2022,13:00:00,12.1729,R,ugm-3,23.31281,R,ugm-3,41.97766,R,ugm-3
10/02/2022,14:00:00,58.28621,R,ugm-3,51.49027,R,ugm-3,140.86122,R,ugm-3
10/02/2022,15:00:00,16.99134,R,ugm-3,20.58174,R,ugm-3,46.63476,R,ugm-3
10/02/2022,16:00:00,25.95195,R,ugm-3,28.08634,R,ugm-3,67.87878,R,ugm-3
10/02/2022,17:00:00,31.53119,R,ugm-3,24.06112,R,ugm-3,72.40828,R,ugm-3
10/02/2022,18:00:00,34.02495,R,ugm-3,25.91525,R,ugm-3,78.08611,R,ugm-3
10/02/2022,19:00:00,28.95291,R,ugm-3,35.79754,R,ugm-3,80.19137,R,ugm-3
10/02/2022,20:00:00,23.9654,R,ugm-3,30.49439,R,ugm-3,67.24082,R,ugm-3
10/02/2022,21:00:00,26.54369,R,ugm-3,36.17424,R,ugm-3,76.87399,R,ugm-3
10/02/2022,22:00:00,20.16137,R,ugm-3,35.81679,R,ugm-3,66.73045,R,ugm-3
10/02/2022,23:00:00,33.26414,R,ugm-3,33.14241,R,ugm-3,84.14671,R,ugm-3
10/02/2022,00:00:00,24.38807,R,ugm-3,40.50021,R,ugm-3,77.89472,R,ugm-3
11/02/2022,01:00:00,8.64148,R,ugm-3,19.86467,R,ugm-3,33.11476,R,ugm-3
11/02/2022,02:00:00,5.36563,R,ugm-3,11.91479,R,ugm-3,20.14196,R,ugm-3
11/02/2022,03:00:00,4.99851,R,ugm-3,10.4507,R,ugm-3,18.11497,R,ugm-3
11/02/2022,04:00:00,6.01515,R,ugm-3,13.11656,R,ugm-3,22.33966,R,ugm-3
11/02/2022,05:00:00,4.5749,R,ugm-3,10.90818,R,ugm-3,17.92293,R,ugm-3
11/02/2022,06:00:00,2.75341,R,ugm-3,13.25302,R,ugm-3,17.47486,R,ugm-3
11/02/2022,07:00:00,12.32682,R,ugm-3,27.37872,R,ugm-3,46.27958,R,ugm-3
11/02/2022,08:00:00,76.24838,R,ugm-3,71.08623,R,ugm-3,187.99878,R,ugm-3
11/02/2022,09:00:00,80.73856,R,ugm-3,67.72196,R,ugm-3,191.51936,R,ugm-3
11/02/2022,10:00:00,89.63421,R,ugm-3,81.86271,R,ugm-3,219.29991,R,ugm-3
11/02/2022,11:00:00,44.09698,R,ugm-3,39.28308,R,ugm-3,106.89751,R,ugm-3
11/02/2022,12:00:00,17.87601,R,ugm-3,20.53435,R,ugm-3,47.94385,R,ugm-3
11/02/2022,13:00:00,16.01216,R,ugm-3,25.31253,R,ugm-3,49.86417,R,ugm-3
11/02/2022,14:00:00,17.74893,R,ugm-3,24.88989,R,ugm-3,52.10453,R,ugm-3
11/02/2022,15:00:00,14.31775,R,ugm-3,32.32731,R,ugm-3,54.28089,R,ugm-3
11/02/2022,16:00:00,15.20732,R,ugm-3,21.23374,R,ugm-3,44.5513,R,ugm-3
11/02/2022,17:00:00,13.17403,R,ugm-3,25.18354,R,ugm-3,45.38343,R,ugm-3
11/02/2022,18:00:00,18.42669,R,ugm-3,28.84348,R,ugm-3,57.09735,R,ugm-3
11/02/2022,19:00:00,8.5144,R,ugm-3,22.85465,R,ugm-3,35.90988,R,ugm-3
11/02/2022,20:00:00,8.59912,R,ugm-3,18.43604,R,ugm-3,31.62118,R,ugm-3
11/02/2022,21:00:00,6.43875,R,ugm-3,16.81976,R,ugm-3,26.69237,R,ugm-3
11/02/2022,22:00:00,4.27838,R,ugm-3,8.73841,R,ugm-3,15.2985,R,ugm-3
11/02/2022,23:00:00,3.38882,R,ugm-3,7.15791,R,ugm-3,12.35402,R,ugm-3
11/02/2022,00:00:00,2.49925,R,ugm-3,4.42522,R,ugm-3,8.25735,R,ugm-3
12/02/2022,01:00:00,1.3019,R,ugm-3,3.56995,R,ugm-3,5.56618,R,ugm-3
12/02/2022,02:00:00,1.92455,R,ugm-3,3.98537,R,ugm-3,6.93631,R,ugm-3
12/02/2022,03:00:00,1.2736,R,ugm-3,3.05673,R,ugm-3,5.00956,R,ugm-3
12/02/2022,04:00:00,1.01888,R,ugm-3,2.6766,R,ugm-3,4.23886,R,ugm-3
12/02/2022,05:00:00,0.67926,R,ugm-3,2.23397,R,ugm-3,3.27548,R,ugm-3
12/02/2022,06:00:00,0.6368,R,ugm-3,2.23484,R,ugm-3,3.21126,R,ugm-3
12/02/2022,07:00:00,1.9104,R,ugm-3,4.13552,R,ugm-3,7.06476,R,ugm-3
12/02/2022,08:00:00,4.3727,R,ugm-3,7.93861,R,ugm-3,14.64333,R,ugm-3
12/02/2022,09:00:00,3.65099,R,ugm-3,8.14606,R,ugm-3,13.74418,R,ugm-3
12/02/2022,10:00:00,6.75009,R,ugm-3,11.67922,R,ugm-3,22.02922,R,ugm-3
12/02/2022,11:00:00,6.11329,R,ugm-3,11.88493,R,ugm-3,21.25852,R,ugm-3
12/02/2022,12:00:00,7.30199,R,ugm-3,14.36538,R,ugm-3,25.5616,R,ugm-3
12/02/2022,13:00:00,11.33506,R,ugm-3,16.46646,R,ugm-3,33.84664,R,ugm-3
12/02/2022,14:00:00,13.28792,R,ugm-3,22.78476,R,ugm-3,43.15928,R,ugm-3
12/02/2022,15:00:00,10.99543,R,ugm-3,21.5472,R,ugm-3,38.40662,R,ugm-3
12/02/2022,16:00:00,18.97667,R,ugm-3,30.43953,R,ugm-3,59.53669,R,ugm-3
12/02/2022,17:00:00,20.16537,R,ugm-3,36.5808,R,ugm-3,67.5006,R,ugm-3
12/02/2022,18:00:00,13.28792,R,ugm-3,23.04166,R,ugm-3,43.41618,R,ugm-3
12/02/2022,19:00:00,11.08034,R,ugm-3,21.86658,R,ugm-3,38.8562,R,ugm-3
12/02/2022,20:00:00,9.08503,R,ugm-3,21.45786,R,ugm-3,35.38804,R,ugm-3
12/02/2022,21:00:00,12.56621,R,ugm-3,25.43277,R,ugm-3,44.70069,R,ugm-3
12/02/2022,22:00:00,4.9246,R,ugm-3,10.30364,R,ugm-3,17.85458,R,ugm-3
12/02/2022,23:00:00,5.34913,R,ugm-3,9.84538,R,ugm-3,18.04726,R,ugm-3
12/02/2022,00:00:00,5.05196,R,ugm-3,9.08076,R,ugm-3,16.82698,R,ugm-3
13/02/2022,01:00:00,6.52381,R,ugm-3,11.9924,R,ugm-3,21.99544,R,ugm-3
13/02/2022,02:00:00,4.42485,R,ugm-3,8.76679,R,ugm-3,15.55146,R,ugm-3
13/02/2022,03:00:00,3.99938,R,ugm-3,7.91557,R,ugm-3,14.04787,R,ugm-3
13/02/2022,04:00:00,2.59534,R,ugm-3,6.97529,R,ugm-3,10.95476,R,ugm-3
13/02/2022,05:00:00,1.99969,R,ugm-3,6.47094,R,ugm-3,9.53709,R,ugm-3
13/02/2022,06:00:00,0.76584,R,ugm-3,3.98091,R,ugm-3,5.15518,R,ugm-3
13/02/2022,07:00:00,1.95714,R,ugm-3,7.05169,R,ugm-3,10.0526,R,ugm-3
13/02/2022,08:00:00,4.29721,R,ugm-3,15.51388,R,ugm-3,22.10284,R,ugm-3
13/02/2022,09:00:00,3.95684,R,ugm-3,11.91163,R,ugm-3,17.97869,R,ugm-3
13/02/2022,10:00:00,18.67796,R,ugm-3,24.71699,R,ugm-3,53.35612,R,ugm-3
13/02/2022,11:00:00,9.48789,R,ugm-3,22.82716,R,ugm-3,37.37506,R,ugm-3
13/02/2022,12:00:00,11.06212,R,ugm-3,23.31318,R,ugm-3,40.27485,R,ugm-3
13/02/2022,13:00:00,13.95529,R,ugm-3,23.51671,R,ugm-3,44.91452,R,ugm-3
13/02/2022,14:00:00,6.42454,R,ugm-3,13.99189,R,ugm-3,23.84271,R,ugm-3
13/02/2022,15:00:00,6.97764,R,ugm-3,18.75007,R,ugm-3,29.44897,R,ugm-3
13/02/2022,16:00:00,13.57237,R,ugm-3,23.13725,R,ugm-3,43.94792,R,ugm-3
13/02/2022,17:00:00,46.20561,R,ugm-3,61.18946,R,ugm-3,132.03707,R,ugm-3
13/02/2022,18:00:00,53.3109,R,ugm-3,58.09205,R,ugm-3,139.83429,R,ugm-3
13/02/2022,19:00:00,37.73884,R,ugm-3,59.02832,R,ugm-3,116.89373,R,ugm-3
13/02/2022,20:00:00,26.84691,R,ugm-3,36.74299,R,ugm-3,77.90768,R,ugm-3
13/02/2022,21:00:00,26.12362,R,ugm-3,36.30547,R,ugm-3,76.36112,R,ugm-3
13/02/2022,22:00:00,14.84877,R,ugm-3,24.46656,R,ugm-3,47.23435,R,ugm-3
13/02/2022,23:00:00,12.55125,R,ugm-3,24.44518,R,ugm-3,43.69016,R,ugm-3
13/02/2022,00:00:00,5.95653,R,ugm-3,13.61403,R,ugm-3,22.74724,R,ugm-3
14/02/2022,01:00:00,5.17363,R,ugm-3,9.73942,R,ugm-3,17.6722,R,ugm-3
14/02/2022,02:00:00,2.72895,R,ugm-3,6.93623,R,ugm-3,11.12056,R,ugm-3
14/02/2022,03:00:00,1.91879,R,ugm-3,5.33366,R,ugm-3,8.27576,R,ugm-3
14/02/2022,04:00:00,1.87615,R,ugm-3,3.97664,R,ugm-3,6.85337,R,ugm-3
14/02/2022,05:00:00,1.40711,R,ugm-3,4.3079,R,ugm-3,6.46544,R,ugm-3
14/02/2022,06:00:00,11.59803,R,ugm-3,13.57399,R,ugm-3,31.35739,R,ugm-3
14/02/2022,07:00:00,30.23162,R,ugm-3,33.55834,R,ugm-3,79.91284,R,ugm-3
14/02/2022,08:00:00,37.94942,R,ugm-3,45.64667,R,ugm-3,103.83497,R,ugm-3
14/02/2022,09:00:00,44.94235,R,ugm-3,49.79484,R,ugm-3,118.70549,R,ugm-3
14/02/2022,10:00:00,31.08442,R,ugm-3,42.14286,R,ugm-3,89.80497,R,ugm-3
