Date,Sum of Nitric oxide,Sum of Nitrogen dioxide,Sum of Nitrogen oxides as nitrogen dioxide
10/03/2017,1102.77847,1221.77273,2912.67617
11/03/2017,929.83596,990.92602,2416.65461
12/03/2017,928.89934,957.13072,2381.42316
13/03/2017,1145.63477,1163.43591,2920.05137
14/03/2017,1358.13541,1190.67039,3273.11559
15/03/2017,905.579,987.09445,2375.62958
16/03/2017,1029.00671,1016.25946,2594.04777
17/03/2017,1834.62197,1462.67969,4275.72748
18/03/2017,974.96152,1045.79629,2540.71642
19/03/2017,674.32989,961.09183,1995.04987
20/03/2017,999.34801,1043.31212,2575.62432
21/03/2017,1321.07822,1217.52843,3243.15344
22/03/2017,1596.46179,1319.57417,3767.4481
23/03/2017,1266.25948,1364.68653,3306.25732
24/03/2017,1678.40256,1420.73985,3994.2545
25/03/2017,925.11132,1184.51087,2602.99505
26/03/2017,1011.20568,958.9401,2509.43381
27/03/2017,825.60431,897.60031,2163.50925
28/03/2017,620.52699,955.03143,1906.49283
29/03/2017,1125.55075,1133.70801,2859.52841
30/03/2017,444.35471,687.44477,1368.77912
31/03/2017,496.05498,731.80156,1492.40855
01/04/2017,1293.35855,1352.10947,3335.23156
02/04/2017,479.7092,747.39464,1482.93847
03/04/2017,236.39548,414.07954,776.54753
04/04/2017,1365.29918,1292.69508,3386.12458
05/04/2017,975.92382,1103.65992,2600.05553
06/04/2017,1310.79558,1276.89497,3286.7535
07/04/2017,1119.23305,1187.94109,2904.07454
08/04/2017,572.93346,855.43977,1733.92544
09/04/2017,533.23023,865.30282,1682.91108
10/04/2017,1063.2554,979.0749,2609.37709
11/04/2017,1235.89159,1164.42499,3059.4323
12/04/2017,1133.64541,1119.14976,2857.3818
13/04/2017,1549.01583,1424.62732,3799.75184
14/04/2017,1607.01175,1466.66741,3930.71772
15/04/2017,1040.1291,1126.12111,2720.96347
16/04/2017,683.67508,962.32359,2010.6108
17/04/2017,944.69568,1125.32135,2573.83454
18/04/2017,717.58294,801.12951,1901.40801
19/04/2017,1392.69416,1247.17952,3382.61405
20/04/2017,1671.09472,1280.82884,3843.13833
21/04/2017,1302.72067,1223.60141,3221.07859
22/04/2017,1243.34243,1289.30327,3195.73507
23/04/2017,806.61695,972.27595,2209.07143
24/04/2017,1522.46147,1182.64078,3517.0491
25/04/2017,1137.16228,984.60041,2728.22494
26/04/2017,1378.55358,1286.72746,3400.48018
27/04/2017,1117.26911,1006.40774,2719.52975
28/04/2017,1178.7135,1222.88662,3030.22206
29/04/2017,238.64468,455.86543,821.78216
30/04/2017,175.62494,428.00969,697.29754
01/05/2017,756.84032,1588.88302,2749.35535
02/05/2017,1007.1241,1630.18011,3174.41545
03/05/2017,1076.84773,1272.12567,2923.26916
04/05/2017,1124.98655,1239.80539,2964.76069
05/05/2017,1180.87452,1282.66562,3093.31463
06/05/2017,851.53058,991.95496,2297.61693
07/05/2017,357.73907,462.35565,1010.88122
08/05/2017,659.09881,802.32436,1812.92839
09/05/2017,684.86356,896.49937,1946.60882
10/05/2017,794.71015,877.6587,2096.19724
11/05/2017,343.73271,695.24842,1222.29792
12/05/2017,938.4992,1353.29267,2792.30467
13/05/2017,733.66799,970.16521,2095.10713
14/05/2017,471.60091,727.14365,1450.25494
15/05/2017,437.14851,550.34501,1220.63003
16/05/2017,733.17823,762.12952,1886.32045
17/05/2017,578.78578,790.17729,1677.63638
18/05/2017,704.07115,754.81723,1834.37789
19/05/2017,1442.59602,1353.75596,3565.70563
20/05/2017,762.46471,873.36226,2042.45856
21/05/2017,223.42542,396.83883,739.41968
22/05/2017,359.90417,632.39284,1184.23817
23/05/2017,1352.84528,1162.31886,3236.6527
24/05/2017,1591.28771,1167.13038,3607.07079
25/05/2017,387.52656,548.85944,1143.05853
26/05/2017,322.05838,631.99155,1125.80748
27/05/2017,435.73055,731.74576,1399.85661
28/05/2017,388.04274,536.30659,1131.29715
29/05/2017,634.5246,644.96111,1617.88528
30/05/2017,1008.92248,926.65837,2473.65127
31/05/2017,677.01969,695.73563,1733.81801
01/06/2017,385.63035,589.34181,1180.63342
02/06/2017,977.82843,1031.2828,2530.59881
03/06/2017,1022.83704,981.21084,2549.5391
04/06/2017,611.23221,726.38648,1663.5961
05/06/2017,612.45448,772.59851,1711.68225
06/06/2017,1393.12009,1280.65798,3416.74564
07/06/2017,701.47115,729.69957,1805.27361
08/06/2017,1009.07976,1097.27411,2644.5081
09/06/2017,1489.35949,1170.10832,3453.76099
10/06/2017,357.77701,539.27513,1087.85887
11/06/2017,184.41071,282.6047,565.36387
12/06/2017,1016.5358,817.11358,2375.78003
13/06/2017,826.34626,800.40247,2067.44898
14/06/2017,431.9144,572.4758,1234.73536
15/06/2017,967.60672,890.93131,2374.57419
16/06/2017,1322.26448,1105.97994,3133.42394
17/06/2017,702.23647,558.92095,1635.66852
18/06/2017,848.49931,695.73755,1996.7517
19/06/2017,907.25665,838.29849,2229.4059
20/06/2017,730.54963,698.60039,1818.7609
21/06/2017,328.45774,486.99983,990.628
22/06/2017,1000.64632,1002.31465,2536.61761
23/06/2017,923.76184,816.83289,2233.24792
24/06/2017,686.30344,670.18719,1722.50446
25/06/2017,598.56546,654.09239,1571.87994
26/06/2017,961.49836,959.28785,2433.56477
27/06/2017,644.73003,1043.87518,2032.44741
28/06/2017,820.23135,1004.36648,2262.03694
29/06/2017,472.10305,572.09157,1295.97284
30/06/2017,1201.61029,1006.32327,2848.76662
01/07/2017,674.21047,671.14394,1704.91885
02/07/2017,737.34096,749.17349,1879.74718
03/07/2017,979.89314,784.51039,2286.99226
04/07/2017,830.68529,840.45057,2114.15019
05/07/2017,529.63531,538.30271,1350.39882
06/07/2017,368.31412,497.20942,1061.94986
07/07/2017,1467.03581,940.53293,3189.95647
08/07/2017,480.78167,500.22375,1237.41196
09/07/2017,655.65327,652.31337,1657.63439
10/07/2017,1038.48038,907.95122,2500.26558
11/07/2017,1257.24294,1035.20858,2962.95418
12/07/2017,861.6836,733.9582,2055.18793
13/07/2017,741.25534,727.38674,1863.96237
14/07/2017,847.21999,716.73032,2015.7828
15/07/2017,636.41755,525.95795,1501.78456
16/07/2017,667.67922,682.34719,1706.10776
17/07/2017,1179.0789,858.00388,2665.89957
18/07/2017,412.69331,440.46852,1073.25612
19/07/2017,636.12167,890.95889,1866.33184
20/07/2017,1325.19683,1051.79851,3083.73858
21/07/2017,418.06503,634.35782,1275.38189
22/07/2017,664.80544,1104.4042,2123.75829
23/07/2017,327.70685,518.40528,1020.8821
24/07/2017,909.76695,746.05314,2141.00967
25/07/2017,1069.2811,833.47463,2473.01611
26/07/2017,396.52909,565.73242,1173.73517
27/07/2017,463.1082,491.07602,1201.16532
28/07/2017,514.9971,599.52395,1389.17513
29/07/2017,443.528,471.78969,1151.85637
30/07/2017,193.85123,247.71171,544.9461
31/07/2017,428.81977,444.08594,1101.60038
01/08/2017,496.97748,494.96215,1256.98368
02/08/2017,620.2392,601.32009,1552.34023
03/08/2017,741.30789,693.00717,1829.66341
04/08/2017,899.17564,871.05228,2249.76902
05/08/2017,1149.53684,886.52207,2649.12061
06/08/2017,381.67552,371.69865,956.92627
07/08/2017,1065.75704,782.50521,2416.64324
08/08/2017,1157.94606,839.4611,2614.95361
09/08/2017,557.86166,373.15611,1228.53206
10/08/2017,795.53303,1250.34884,2470.14912
11/08/2017,762.48309,694.08199,1863.20638
12/08/2017,1154.65375,940.88309,2711.32743
13/08/2017,624.57536,627.88585,1585.5547
14/08/2017,266.85629,445.35966,854.53355
15/08/2017,1368.65191,934.54206,3033.11234
16/08/2017,475.07568,376.78873,1105.22797
17/08/2017,491.3617,529.38063,1282.79137
18/08/2017,1040.79166,940.17203,2536.0303
19/08/2017,1326.2609,1102.30965,3135.8813
20/08/2017,592.70513,725.66322,1634.46502
21/08/2017,599.99823,909.48832,1829.47276
22/08/2017,406.98082,715.33562,1339.36415
23/08/2017,388.37623,676.35999,1271.86189
24/08/2017,1336.07957,888.21526,2936.84207
25/08/2017,629.54582,652.97406,1618.26415
26/08/2017,1050.23333,946.33885,2556.67418
27/08/2017,172.79351,364.97637,629.92269
28/08/2017,583.90545,571.48233,1466.79147
29/08/2017,882.7047,849.60324,2203.06483
30/08/2017,1227.89369,1004.57298,2887.31703
31/08/2017,1333.44758,982.6212,3027.21224
01/09/2017,1010.38098,888.10356,2437.33272
02/09/2017,551.80376,563.44844,1409.53577
03/09/2017,103.27826,250.86122,409.21902
04/09/2017,286.92317,446.57745,886.52016
05/09/2017,1044.90682,980.45025,2582.61839
06/09/2017,1417.41356,1133.2213,3306.55841
07/09/2017,881.73081,789.89845,2141.86685
08/09/2017,1568.27605,1134.17782,3538.83424
09/09/2017,1432.40709,1128.60199,3324.92889
10/09/2017,369.79964,514.57325,1081.5914
11/09/2017,987.45201,740.02901,2254.10097
12/09/2017,1277.13127,976.43507,2934.67567
13/09/2017,1223.13704,1077.04022,2952.49084
14/09/2017,857.88033,781.6727,2097.07083
15/09/2017,1080.47902,924.39174,2581.10312
16/09/2017,1361.63468,998.48796,3086.29868
17/09/2017,590.7682,669.65067,1575.48257
18/09/2017,1467.0471,1146.64665,3396.08747
19/09/2017,1304.13536,953.9175,2953.56378
20/09/2017,954.41227,835.148,2298.55973
21/09/2017,1707.67789,1229.95139,3848.35423
22/09/2017,724.93953,583.15867,1694.71711
23/09/2017,242.92001,380.39359,752.86574
24/09/2017,108.33015,329.02739,495.13124
25/09/2017,210.27362,467.45737,789.8724
26/09/2017,327.80704,605.75099,1108.38143
27/09/2017,238.39779,456.35434,821.89251
28/09/2017,280.88573,528.25583,958.94127
29/09/2017,360.47485,595.49968,1148.22006
30/09/2017,599.70004,737.40313,1656.93036
01/10/2017,397.28807,464.82741,1073.99394
02/10/2017,1236.74672,1052.19688,2948.51538
03/10/2017,1282.00154,1052.93581,3018.64407
04/10/2017,1657.40611,1231.8745,3773.19512
05/10/2017,875.52359,867.79992,2210.25064
06/10/2017,1005.25092,1018.12449,2559.48775
07/10/2017,1301.73569,1051.37404,3047.34092
08/10/2017,1148.83739,1057.39096,2818.91703
09/10/2017,1228.19956,918.49444,2801.70754
10/10/2017,1088.98621,902.04453,2571.80008
11/10/2017,1554.03921,1121.47985,3504.30672
12/10/2017,822.63458,843.16901,2104.52448
13/10/2017,515.65674,642.28461,1432.94721
14/10/2017,687.93108,796.92269,1851.73564
15/10/2017,369.98651,426.47995,993.78463
16/10/2017,997.73797,965.70937,2495.55297
17/10/2017,1011.78265,825.90813,2377.2866
18/10/2017,1474.57178,1226.41185,3487.3904
19/10/2017,475.0707,642.02896,1370.46051
20/10/2017,1301.22438,867.10723,2862.29005
21/10/2017,344.41386,521.74062,1049.83445
22/10/2017,598.20674,675.56429,1592.80176
23/10/2017,574.33674,637.94668,1518.58404
24/10/2017,973.49235,774.97089,2267.6383
25/10/2017,1423.25958,1141.17926,3323.48017
26/10/2017,1625.83592,1164.60391,3657.51756
27/10/2017,2241.21711,1444.18713,4880.6721
28/10/2017,948.40906,898.42582,2352.63272
29/10/2017,648.56407,735.47266,1729.92367
30/10/2017,2198.67459,1264.00495,4635.25898
31/10/2017,1882.12253,918.70632,3804.58725
01/11/2017,1359.62887,1040.87529,3125.61046
02/11/2017,2377.47409,1524.44482,5169.8542
03/11/2017,1734.35503,1185.4041,3844.71134
04/11/2017,2253.19641,1610.49584,5065.34882
05/11/2017,912.83946,885.70022,2285.36781
06/11/2017,511.68875,630.43776,1415.01622
07/11/2017,2121.07128,1310.89706,4563.16101
08/11/2017,956.79566,805.38323,2272.44943
09/11/2017,1852.72291,1353.01222,4193.81439
10/11/2017,1500.87611,1272.69543,3574.00669
11/11/2017,1697.15121,1444.525,4046.78728
12/11/2017,652.28803,668.06621,1668.22721
13/11/2017,1276.52425,941.97378,2899.28367
14/11/2017,1425.56411,794.61056,2980.44507
15/11/2017,,,
16/11/2017,,,
17/11/2017,,,
18/11/2017,,,
19/11/2017,,,
20/11/2017,,,
21/11/2017,,,
22/11/2017,,,
23/11/2017,1125.88088,808.98757,2535.31419
24/11/2017,2087.00353,1574.86307,4774.89042
25/11/2017,1420.6388,1205.74569,3384.02809
26/11/2017,634.02144,846.59089,1818.74352
27/11/2017,1181.10249,1077.65599,2888.65454
28/11/2017,1150.43008,1079.24382,2843.21196
29/11/2017,1016.08497,1144.98839,2702.96364
30/11/2017,1317.63874,1185.89426,3206.24545
01/12/2017,2192.14439,1639.38864,5000.62981
02/12/2017,2268.26848,1832.35423,5310.31735
03/12/2017,1301.69122,1344.91309,3340.8118
04/12/2017,2324.17941,1780.38722,5344.07935
05/12/2017,1554.47878,1365.37534,3748.87626
06/12/2017,669.33853,683.10437,1709.40918
07/12/2017,868.03686,773.85869,2104.82994
08/12/2017,857.49167,851.77861,2166.58082
09/12/2017,2081.08366,1477.67624,4668.62663
10/12/2017,1113.95734,1382.238,3090.2821
11/12/2017,2193.91502,1554.17652,4918.13262
12/12/2017,1894.35855,1405.26257,4309.90518
13/12/2017,2168.69777,1685.77987,5011.07009
14/12/2017,3619.40559,1907.882,7457.55983
15/12/2017,1378.1504,1230.76965,3343.90413
16/12/2017,1734.17925,1416.02737,4075.06515
17/12/2017,838.74795,947.06842,2233.13066
18/12/2017,2927.76936,1779.45158,6268.63532
19/12/2017,1547.37158,1000.3177,3372.921
20/12/2017,2543.78525,1708.64692,5609.06325
21/12/2017,5028.7759,2329.65773,10040.33985
22/12/2017,2262.61917,1443.11261,4912.41357
23/12/2017,1159.13181,1281.55542,3058.86606
24/12/2017,583.57576,872.91883,1767.72249
25/12/2017,185.8917,462.1155,747.14544
26/12/2017,540.02189,676.91607,1504.93811
27/12/2017,639.56628,718.64206,1699.29668
28/12/2017,939.51445,921.00121,2361.56994
29/12/2017,1596.68252,1356.69659,3804.90899
30/12/2017,1172.80398,1209.61844,3007.89281
31/12/2017,726.4529,893.08421,2006.9631
01/01/2018,705.2633,1206.61368,2288.00234
02/01/2018,652.09311,1021.91251,2021.77469
03/01/2018,3505.9996,1781.75668,7157.54774
04/01/2018,2087.57261,1356.88969,4557.78969
05/01/2018,1855.42619,1383.98954,4228.93667
06/01/2018,1332.12337,1199.06655,3241.62728
07/01/2018,1662.61869,1500.24309,4049.55618
08/01/2018,762.62754,779.08108,1948.42699
09/01/2018,285.46448,447.35939,885.06544
10/01/2018,2343.43965,1244.54173,4837.76568
11/01/2018,2540.665,1678.47692,5574.10889
12/01/2018,816.00053,744.54508,1995.72843
13/01/2018,209.31399,376.71763,697.66123
14/01/2018,117.1499,299.8932,479.52051
15/01/2018,2177.91518,1533.71191,4873.13529
16/01/2018,1469.14082,1364.54236,3617.19353
17/01/2018,1565.76294,1484.96071,3885.76372
18/01/2018,2488.36271,1852.55377,5667.99003
19/01/2018,2416.83271,1843.95056,5549.70897
20/01/2018,1908.65376,1587.8073,4514.36891
21/01/2018,634.63237,809.10617,1782.19558
22/01/2018,1311.55842,1158.70583,3169.73402
23/01/2018,657.43891,717.90282,1725.96177
24/01/2018,559.80208,674.40314,1532.75437
25/01/2018,1428.54345,982.53797,3172.94074
26/01/2018,1559.41589,1156.34963,3547.42064
27/01/2018,694.17579,703.86153,1768.24952
28/01/2018,529.68361,662.59892,1474.76908
29/01/2018,1647.99084,1112.94596,3639.82996
30/01/2018,333.29486,459.82159,970.86658
31/01/2018,1537.19601,1176.84856,3533.84959
01/02/2018,645.36799,1649.10366,2638.65412
02/02/2018,1187.33138,744.73381,2565.28319
03/02/2018,2543.37776,1622.93959,5522.73104
04/02/2018,1654.95849,1461.61516,3999.18279
05/02/2018,567.50011,829.84813,1700.00279
06/02/2018,883.49616,1090.49468,2445.16987
07/02/2018,1496.03154,1302.67015,3596.55321
08/02/2018,1326.29192,1271.00138,3304.62062
09/02/2018,1991.09122,1662.86385,4715.82775
10/02/2018,786.33592,955.97734,2161.67558
11/02/2018,542.16308,758.52461,1589.82975
12/02/2018,1193.31728,1249.17196,3078.8996
13/02/2018,1062.28101,1100.45324,2729.26134
14/02/2018,214.63943,480.7563,809.8655
15/02/2018,616.56937,860.72375,1806.11691
16/02/2018,1034.28539,1096.9273,2682.80946
17/02/2018,917.91921,1026.354,2433.81051
18/02/2018,642.18347,1044.05022,2028.71788
19/02/2018,2109.27701,1250.36762,4484.54726
20/02/2018,913.2567,1073.37025,2473.67769
21/02/2018,1340.50622,1319.98273,3375.39691
22/02/2018,428.06886,848.61079,1504.9738
23/02/2018,333.51271,632.49026,1143.86923
24/02/2018,194.67251,392.459,690.9527
25/02/2018,141.60955,392.16793,609.29954
26/02/2018,1198.13358,1287.2855,3124.39802
27/02/2018,827.97644,1219.54935,2489.09551
28/02/2018,667.45432,1072.69192,2096.10757
01/03/2018,581.58997,1170.25286,2062.01172
02/03/2018,607.67479,1352.92604,2284.68109
03/03/2018,511.41809,1184.78681,1968.95026
04/03/2018,382.33386,1156.63662,1742.87371
05/03/2018,601.43823,1446.81033,2369.00272
06/03/2018,887.56141,1292.9171,2653.8256
07/03/2018,740.08336,938.16291,2072.94153
08/03/2018,723.15809,981.4407,2090.26764
09/03/2018,1728.50043,1608.29817,4258.62852
10/03/2018,1370.96268,1597.74448,3699.85795
11/03/2018,971.85932,1073.471,2563.63448
12/03/2018,2255.99166,1513.67894,4972.81792
13/03/2018,1274.6958,1366.27073,3320.77702
14/03/2018,267.81175,566.85017,977.48912
15/03/2018,318.34536,591.56278,1079.68553
16/03/2018,263.2356,691.15998,1094.78225
17/03/2018,454.63536,1123.28099,1820.37878
18/03/2018,412.58058,1113.59015,1746.20488
19/03/2018,859.16409,1071.07286,2388.43944
20/03/2018,1485.70298,1430.80385,3708.84995
21/03/2018,1028.55266,1314.14293,2891.23501
22/03/2018,536.36651,891.89231,1714.30953
23/03/2018,502.33092,843.40168,1613.63168
24/03/2018,1454.74413,1576.17064,3806.74718
25/03/2018,753.67982,1118.76454,2274.39082
26/03/2018,780.60497,1187.39122,2384.30209
27/03/2018,314.27889,781.33852,1263.22606
28/03/2018,1374.19869,1565.42116,3672.49643
29/03/2018,1189.48923,1384.39639,3208.25443
30/03/2018,555.46346,1277.28341,2128.98219
31/03/2018,548.93977,1087.13632,1928.83223
01/04/2018,675.35296,1176.68349,2212.21022
02/04/2018,861.96106,1387.82517,2709.48038
03/04/2018,764.60798,1089.89164,2262.27417
04/04/2018,845.63325,1112.39048,2409.00999
05/04/2018,1710.25224,1413.52217,4035.87231
06/04/2018,411.36892,901.16398,1531.92082
07/04/2018,503.97465,925.17147,1697.92182
08/04/2018,689.82021,1006.31084,2064.02039
09/04/2018,1263.08236,1217.60743,3154.30667
10/04/2018,977.73407,1339.14817,2838.31944
11/04/2018,1041.48227,1620.0805,3216.9977
12/04/2018,1100.86349,1643.87258,3331.83971
13/04/2018,1222.0784,1334.07903,3207.90635
14/04/2018,515.32736,720.51776,1510.67536
15/04/2018,526.54886,639.05071,1446.41434
16/04/2018,332.11358,495.42601,1004.65968
17/04/2018,83.76243,177.19375,305.62768
18/04/2018,218.58934,313.88907,649.05469
19/04/2018,589.37761,893.33334,1797.03308
20/04/2018,1337.00797,1331.43401,3381.4843
21/04/2018,449.36325,762.63628,1451.65031
22/04/2018,231.06457,499.98737,854.28143
23/04/2018,920.3482,918.31163,2329.49247
24/04/2018,1352.46911,1302.43427,3376.19128
25/04/2018,1137.65797,1141.53741,2885.92197
26/04/2018,1188.25024,1156.37379,2978.33203
27/04/2018,1480.63415,1417.24665,3687.52073
28/04/2018,1043.06918,1275.34321,2874.69362
29/04/2018,643.04464,880.85372,1866.84175
30/04/2018,1117.1045,1159.61403,2872.48372
01/05/2018,476.38551,538.36954,1268.81712
02/05/2018,1065.40943,1088.62585,2722.23083
03/05/2018,675.84282,898.6138,1934.89164
04/05/2018,759.56338,783.67617,1948.32373
05/05/2018,359.26594,462.64102,1013.50776
06/05/2018,368.87439,573.24423,1138.84375
07/05/2018,796.79043,1118.53792,2340.26618
08/05/2018,685.82502,980.49668,2032.0804
09/05/2018,318.57976,461.34934,949.83148
10/05/2018,1150.62966,1362.18611,3126.46033
11/05/2018,233.87537,519.77273,878.37662
12/05/2018,461.27397,901.21596,1608.49281
13/05/2018,816.06304,1072.37276,2323.65191
14/05/2018,873.42286,865.17008,2204.39982
15/05/2018,663.81489,825.09,1842.92524
16/05/2018,1004.75746,979.76641,2520.37301
17/05/2018,751.55168,927.19072,2079.55386
18/05/2018,442.39806,676.0275,1354.3617
19/05/2018,320.41041,546.36868,1037.65776
20/05/2018,101.11777,328.46301,483.50805
21/05/2018,358.193,634.09329,1183.31489
22/05/2018,682.8663,877.79233,1924.83934
23/05/2018,287.60145,311.29542,752.27817
24/05/2018,287.01183,545.13514,985.21378
25/05/2018,1001.97359,1170.88431,2707.2224
26/05/2018,636.32891,989.56937,1965.26005
27/05/2018,542.54062,974.68262,1806.5666
28/05/2018,1197.21769,1463.36325,3299.07141
29/05/2018,822.00077,1263.46917,2523.85277
30/05/2018,794.29678,1003.45713,2221.36184
31/05/2018,661.63107,1039.11355,2053.60036
01/06/2018,1017.37115,1159.96772,2719.91506
02/06/2018,1271.95897,1622.63145,3572.94134
03/06/2018,541.82846,1097.99931,1928.79134
04/06/2018,782.53604,783.43554,1983.30731
05/06/2018,621.86167,652.82274,1606.33065
06/06/2018,902.28972,924.79985,2308.29144
07/06/2018,808.92204,842.93402,2083.26387
08/06/2018,883.89312,911.29675,2266.58059
09/06/2018,722.32562,798.17085,1905.7213
10/06/2018,301.93974,592.01607,1054.98389
11/06/2018,1227.13015,1243.52214,3125.09543
12/06/2018,967.48401,1060.85875,2544.31359
13/06/2018,270.71105,481.11815,896.20266
14/06/2018,608.83795,574.05706,1507.59556
15/06/2018,670.63075,691.28053,1719.56663
16/06/2018,429.61231,660.22704,1318.95667
17/06/2018,339.83812,440.10252,961.18036
18/06/2018,780.31605,779.91376,1976.38168
19/06/2018,1101.89422,937.56691,2627.11449
20/06/2018,941.65057,892.55158,2336.39562
21/06/2018,651.90179,574.83701,1574.4057
22/06/2018,1147.13974,969.67868,2728.6017
23/06/2018,957.85756,871.55194,2340.2464
24/06/2018,484.37353,611.95401,1354.64978
25/06/2018,863.87587,926.25384,2250.84507
26/06/2018,300.17001,555.05144,1015.3057
27/06/2018,270.80144,449.61099,864.83403
28/06/2018,1144.30571,1254.6188,3009.19642
29/06/2018,761.5112,1123.99329,2291.6275
30/06/2018,231.29328,427.04522,781.68994
01/07/2018,147.9345,313.4992,540.32895
02/07/2018,639.74544,698.9689,1679.8982
03/07/2018,889.16309,678.71909,2042.0835
04/07/2018,317.25461,411.13467,897.58495
05/07/2018,801.91865,845.44241,2075.03382
06/07/2018,629.61062,726.48284,1691.87231
07/07/2018,552.36568,702.63026,1549.57916
08/07/2018,487.09476,510.91626,1257.78442
09/07/2018,862.603,678.39321,2001.03268
10/07/2018,1152.79372,925.99848,2693.59084
11/07/2018,774.9233,810.98267,1999.1818
12/07/2018,1300.2517,1005.18045,2998.87192
13/07/2018,382.26323,560.45358,1146.58232
14/07/2018,505.82549,680.05034,1455.63859
15/07/2018,131.52049,312.01149,513.67344
16/07/2018,560.95531,636.25075,1496.3702
17/07/2018,1231.20695,960.21671,2848.04103
18/07/2018,998.49755,1003.5862,2534.59439
19/07/2018,835.01665,1014.76511,2295.10606
20/07/2018,1078.76665,905.31385,2559.39959
21/07/2018,1382.75915,1151.12088,3271.32196
22/07/2018,888.26063,851.67919,2213.65981
23/07/2018,713.39434,674.68975,1768.54579
24/07/2018,924.65261,760.89248,2178.67337
25/07/2018,495.25521,533.17221,1292.55289
26/07/2018,259.24712,524.87398,922.38065
27/07/2018,332.71705,1199.77338,1709.93242
28/07/2018,129.80619,464.1966,663.22991
29/07/2018,228.98381,325.27086,676.37444
30/07/2018,422.58485,562.30406,1210.25842
31/07/2018,241.03553,346.21858,715.80122
01/08/2018,224.97591,367.50653,712.46476
02/08/2018,488.6545,478.86977,1228.12955
03/08/2018,860.48405,726.44648,2045.83693
04/08/2018,920.76175,872.88428,2284.69929
05/08/2018,263.24787,383.89519,787.53626
06/08/2018,666.35996,683.13167,1704.86931
07/08/2018,370.56561,521.14259,1089.33528
08/08/2018,888.59127,796.96198,2159.44959
09/08/2018,613.59014,656.39219,1597.21727
10/08/2018,1108.78874,893.56334,2593.68236
11/08/2018,605.78422,643.33267,1572.18882
12/08/2018,501.82836,947.97871,1717.43811
13/08/2018,979.44876,1021.95261,2523.75307
14/08/2018,762.8386,640.50359,1810.17316
15/08/2018,495.15368,557.86308,1317.08812
16/08/2018,775.52887,704.28125,1893.40886
17/08/2018,404.21844,465.65416,1085.44707
18/08/2018,803.33395,854.12139,2085.88288
19/08/2018,625.06255,824.37199,1782.78791
20/08/2018,1270.93328,955.88473,2904.62191
21/08/2018,354.22443,498.7444,1041.88092
22/08/2018,1284.93981,865.18216,2835.39568
23/08/2018,1070.44929,793.96433,2435.29695
24/08/2018,1606.52309,1107.05859,3570.35959
25/08/2018,826.64118,845.36511,2112.86388
26/08/2018,103.61361,272.05827,430.93025
27/08/2018,1210.06044,879.44626,2734.84631
28/08/2018,415.76543,491.83801,1129.33611
29/08/2018,1232.23759,929.1463,2818.55098
30/08/2018,978.76143,953.373,2454.11958
31/08/2018,566.72041,514.15891,1383.11798
01/09/2018,365.1105,558.38612,1118.2144
02/09/2018,190.90326,357.50207,650.21633
03/09/2018,999.53462,930.04518,2462.64354
04/09/2018,1337.21057,1247.9751,3298.33603
05/09/2018,613.14797,593.73496,1533.88204
06/09/2018,1370.33363,1007.09888,3108.24777
07/09/2018,1099.21262,993.14107,2678.5769
08/09/2018,982.32399,1047.88312,2554.09219
09/09/2018,385.69298,460.83664,1052.2242
10/09/2018,458.36445,505.21721,1208.03291
11/09/2018,898.12738,717.484,2094.59343
12/09/2018,1312.41572,1059.837,3072.17967
13/09/2018,903.45477,789.2469,2174.52487
14/09/2018,1354.17978,1089.03888,3165.41887
15/09/2018,625.20351,655.41951,1614.05153
16/09/2018,303.78964,421.97393,887.77821
17/09/2018,393.46791,512.32224,1115.6313
18/09/2018,479.42219,549.45817,1284.56188
19/09/2018,264.36052,347.66293,753.01003
20/09/2018,714.68213,811.80579,1907.63638
21/09/2018,1121.91766,962.80162,2683.05133
22/09/2018,1307.61417,1056.93139,3061.91177
23/09/2018,825.37391,888.28389,2153.83961
24/09/2018,1112.0665,912.24018,2617.38502
25/09/2018,192.25504,290.11722,584.90417
26/09/2018,1360.53116,812.7121,2898.83073
27/09/2018,946.18431,814.87339,2265.66907
28/09/2018,1664.57694,1260.43344,3812.74918
29/09/2018,1003.29245,940.71823,2479.07849
30/09/2018,622.19369,762.91543,1716.93237
01/10/2018,1370.05285,1030.31171,3131.03012
02/10/2018,988.24074,905.26945,2420.55074
03/10/2018,1168.26799,967.3445,2758.66378
04/10/2018,846.19263,796.96945,2094.44671
05/10/2018,2177.40822,1410.09683,4748.74286
06/10/2018,1829.14077,1306.19629,4110.83964
07/10/2018,315.64511,364.67869,848.66109
08/10/2018,984.52628,778.04355,2287.62943
09/10/2018,292.25003,449.71411,897.82461
10/10/2018,283.04932,602.72554,1036.72839
11/10/2018,296.51614,598.42186,1053.07359
12/10/2018,194.88408,370.09971,668.91776
13/10/2018,833.22897,862.84749,2140.44739
14/10/2018,927.16705,980.15323,2401.78951
15/10/2018,1239.57194,869.38082,2770.03121
16/10/2018,322.52688,459.6423,954.17661
17/10/2018,2230.66989,1386.28505,4806.5978
18/10/2018,1111.51697,979.97468,2684.27689
19/10/2018,1058.10536,934.10496,2556.51052
20/10/2018,611.54642,629.97334,1567.66481
21/10/2018,743.02385,801.27044,1940.55776
22/10/2018,1051.63353,905.70932,2518.19153
23/10/2018,954.95034,799.84829,2264.08503
24/10/2018,1434.8078,1115.68146,3315.68943
